playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8477500,2022,Bo Horvat,VAN,C,other,1,169.0,3.0,1.03,0.24,0.0,0.8,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,4.0,64.0,0.0,0.0,0.0,0.0,2.84,0.26,0.26,0.26,0.26,2.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0.04,0.0,0.22,0.0,0.0,0.0,4.0,4.0,4.0,0.09,0.0,0.0,0.35,0.35,0.35,0.75,0.82,0.82,0.82,0.82,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.82,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.82,0.82,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8477500,2022,Bo Horvat,VAN,C,all,1,1286.0,26.0,1.03,0.47,0.5,0.67,0.49,0.68,0.53,3.0,2.72,0.26,0.17,0.67,0.1,1.67,1.13,0.26,0.29,0.29,0.0,1.0,3.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,0.0,0.0,17.0,1.0,0.0,1.0,3.0,1.0,0.0,0.12,0.14,0.0,0.0,0.0,0.0,5.49,4.0,4.32,1.0,0.04,0.0,0.0,0.3,0.33,0.33,26.0,6.0,2.0,5.0,13.0,7.0,2.0,4.0,13.0,17.0,11.0,2314.0,0.0,0.0,0.0,1.0,15.77,1.71,1.7,1.76,1.76,18.0,5.0,7.0,30.0,1.0,0.0,0.0,19.0,1.0,3.0,0.38,0.14,1.19,0.0,0.0,1.0,31.26,23.0,23.88,0.31,0.0,0.0,2.02,2.08,2.08,7.99,1.94,1.89,1.89,1.84,9.0,2.0,4.0,15.0,2.0,1.0,0.0,4.0,5.0,2.0,0.15,0.73,1.06,0.0,1.0,1.0,14.02,11.0,10.42,0.14,0.24,0.24,1.85,1.81,1.79,1.16,1.18,33.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
8477500,2022,Bo Horvat,VAN,C,5on5,1,652.0,17.0,1.03,0.42,0.61,0.56,0.49,0.58,0.56,8.0,2.34,0.25,0.12,0.59,0.07,1.08,0.89,0.25,0.28,0.28,0.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,8.0,1.0,0.0,1.0,2.0,1.0,0.0,0.11,0.14,0.0,0.0,0.0,0.0,4.49,3.0,3.32,1.0,0.03,0.0,0.0,0.28,0.31,0.31,17.0,1.0,1.0,3.0,12.0,6.0,2.0,1.0,8.0,8.0,3.0,1948.0,0.0,0.0,0.0,1.0,7.67,0.61,0.61,0.67,0.67,8.0,3.0,3.0,14.0,0.0,0.0,0.0,9.0,1.0,1.0,0.27,0.14,0.21,0.0,0.0,0.0,15.26,11.0,11.88,0.09,0.0,0.0,0.7,0.77,0.77,5.6,0.84,0.79,0.79,0.74,6.0,2.0,3.0,11.0,0.0,1.0,0.0,4.0,3.0,1.0,0.15,0.45,0.24,0.0,0.0,0.0,10.02,8.0,7.42,0.1,0.24,0.24,0.71,0.67,0.66,1.15,0.73,29.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
8477500,2022,Bo Horvat,VAN,C,4on5,1,13.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.18,0.18,0.18,0.18,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.03,0.0,0.0,0.2,0.2,0.2,0.0,0.44,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8477500,2022,Bo Horvat,VAN,C,5on4,1,452.0,6.0,1.03,0.89,0.55,0.86,0.8,0.89,0.67,2.0,0.38,0.01,0.05,0.08,0.03,0.58,0.24,0.01,0.01,0.01,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.02,0.02,0.02,6.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0,3.0,8.0,0.0,259.0,0.0,0.0,0.0,0.0,5.26,0.83,0.83,0.83,0.83,8.0,0.0,4.0,12.0,1.0,0.0,0.0,7.0,0.0,1.0,0.07,0.0,0.76,0.0,0.0,1.0,12.0,8.0,8.0,0.13,0.0,0.0,0.96,0.96,0.96,0.79,0.1,0.1,0.1,0.1,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.01,0.0,0.0,0.11,0.11,0.11,0.02,0.01,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8478043,2022,Sam Lafferty,CHI,C,other,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478043,2022,Sam Lafferty,CHI,C,all,1,940.0,20.0,-0.13,0.12,0.57,0.28,0.38,0.1,0.36,6.0,0.77,0.08,0.06,0.11,0.02,0.43,0.3,0.08,0.08,0.08,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,2.06,1.0,1.03,0.0,0.01,0.0,0.0,0.09,0.09,0.09,20.0,0.0,4.0,2.0,14.0,2.0,0.0,3.0,15.0,4.0,4.0,2660.0,5.0,5.0,1.0,1.0,0.77,0.08,0.08,0.08,0.08,1.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,5.01,1.0,1.03,0.01,0.0,0.0,0.09,0.09,0.09,5.87,0.55,0.53,0.55,0.53,7.0,2.0,4.0,13.0,1.0,0.0,0.0,7.0,2.0,0.0,0.32,0.23,0.0,0.0,1.0,0.0,13.76,9.0,9.26,0.11,0.0,0.0,0.67,0.67,0.64,2.61,1.95,29.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
8478043,2022,Sam Lafferty,CHI,C,5on5,1,779.0,15.0,-0.13,0.17,0.56,0.33,0.4,0.13,0.41,4.0,0.77,0.08,0.06,0.11,0.02,0.43,0.3,0.08,0.08,0.08,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,2.06,1.0,1.03,0.0,0.01,0.0,0.0,0.09,0.09,0.09,15.0,0.0,0.0,2.0,13.0,2.0,0.0,2.0,11.0,1.0,4.0,2088.0,5.0,5.0,1.0,0.0,0.77,0.08,0.08,0.08,0.08,1.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,5.01,1.0,1.03,0.01,0.0,0.0,0.09,0.09,0.09,4.29,0.36,0.36,0.36,0.36,5.0,2.0,3.0,10.0,0.0,0.0,0.0,6.0,1.0,0.0,0.28,0.09,0.0,0.0,0.0,0.0,10.76,7.0,7.26,0.07,0.0,0.0,0.44,0.44,0.43,1.41,1.1,25.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
8478043,2022,Sam Lafferty,CHI,C,4on5,1,161.0,5.0,-0.13,0.0,0.01,0.0,0.1,0.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.19,0.17,0.19,0.17,2.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.04,0.14,0.0,0.0,1.0,0.0,3.0,2.0,2.0,0.04,0.0,0.0,0.23,0.23,0.2,0.01,0.8,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8478043,2022,Sam Lafferty,CHI,C,5on4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478970,2022,Jalen Chatfield,CAR,D,other,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478970,2022,Jalen Chatfield,CAR,D,all,1,892.0,20.0,1.43,0.91,0.53,0.85,0.59,0.86,0.56,5.0,5.06,0.14,0.3,2.12,0.19,2.6,1.65,0.14,0.14,0.14,0.0,0.0,3.0,4.0,1.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,7.98,7.0,6.95,0.0,0.06,0.02,0.02,0.18,0.17,0.17,20.0,2.0,3.0,4.0,11.0,5.0,3.0,0.0,12.0,0.0,0.0,2708.0,0.0,0.0,0.0,0.0,18.3,1.18,1.15,1.15,1.12,8.0,17.0,4.0,29.0,0.0,4.0,0.0,21.0,3.0,1.0,0.44,0.46,0.28,0.0,0.0,0.0,29.22,25.0,24.96,0.25,0.35,0.35,1.07,1.05,1.03,2.87,0.12,0.12,0.12,0.12,3.0,1.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,4.97,4.0,3.98,0.03,0.0,0.0,0.15,0.15,0.15,2.39,2.11,67.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
8478970,2022,Jalen Chatfield,CAR,D,5on5,1,847.0,19.0,1.43,0.91,0.47,0.85,0.55,0.86,0.51,6.0,5.06,0.14,0.3,2.12,0.19,2.6,1.65,0.14,0.14,0.14,0.0,0.0,3.0,4.0,1.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,7.98,7.0,6.95,0.0,0.06,0.02,0.02,0.18,0.17,0.17,19.0,2.0,3.0,4.0,10.0,5.0,3.0,0.0,11.0,0.0,0.0,2273.0,0.0,0.0,0.0,0.0,18.3,1.18,1.15,1.15,1.12,8.0,17.0,4.0,29.0,0.0,4.0,0.0,21.0,3.0,1.0,0.44,0.46,0.28,0.0,0.0,0.0,29.22,25.0,24.96,0.25,0.35,0.35,1.07,1.05,1.03,2.87,0.12,0.12,0.12,0.12,3.0,1.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,4.97,4.0,3.98,0.03,0.0,0.0,0.15,0.15,0.15,1.83,2.1,55.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
8478970,2022,Jalen Chatfield,CAR,D,4on5,1,45.0,1.0,1.43,0.0,0.58,0.0,0.5,0.0,0.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8478970,2022,Jalen Chatfield,CAR,D,5on4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480192,2022,Johnathan Kovacevic,MTL,D,other,1,53.0,1.0,0.45,0.0,0.51,0.0,0.6,0.0,0.67,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.28,0.28,0.28,0.28,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28,0.0,0.0,1.0,1.0,1.0,1.0,0.04,0.0,0.0,0.32,0.32,0.32,0.04,0.04,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8480192,2022,Johnathan Kovacevic,MTL,D,all,1,1146.0,26.0,0.45,0.41,0.52,0.48,0.42,0.47,0.46,4.0,1.68,0.13,0.07,0.32,0.04,0.58,0.86,0.13,0.13,0.13,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,1.0,1.0,0.0,0.01,0.12,0.0,0.0,0.0,0.0,2.85,2.0,1.94,2.0,0.01,0.0,0.0,0.14,0.14,0.14,26.0,3.0,8.0,1.0,14.0,3.0,3.0,4.0,16.0,0.0,0.0,2454.0,0.0,0.0,0.0,1.0,7.15,0.55,0.55,0.53,0.53,6.0,3.0,7.0,16.0,1.0,0.0,0.0,7.0,1.0,1.0,0.21,0.12,0.21,0.0,0.0,1.0,15.47,9.0,8.75,0.09,0.0,0.0,0.64,0.62,0.62,7.19,0.8,0.77,0.82,0.8,8.0,2.0,7.0,17.0,1.0,0.0,0.0,6.0,3.0,1.0,0.13,0.39,0.28,0.0,0.0,1.0,17.49,10.0,10.25,0.14,0.0,0.0,0.94,0.97,0.94,1.97,1.81,34.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
8480192,2022,Johnathan Kovacevic,MTL,D,5on5,1,913.0,22.0,0.45,0.53,0.47,0.59,0.38,0.6,0.42,4.0,1.68,0.13,0.07,0.32,0.04,0.58,0.86,0.13,0.13,0.13,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,1.0,0.0,0.01,0.12,0.0,0.0,0.0,0.0,2.85,2.0,1.94,2.0,0.01,0.0,0.0,0.14,0.14,0.14,22.0,3.0,6.0,1.0,12.0,3.0,3.0,4.0,12.0,0.0,0.0,1746.0,0.0,0.0,0.0,0.0,7.15,0.55,0.55,0.53,0.53,6.0,3.0,7.0,16.0,1.0,0.0,0.0,7.0,1.0,1.0,0.21,0.12,0.21,0.0,0.0,1.0,15.47,9.0,8.75,0.09,0.0,0.0,0.64,0.62,0.62,4.37,0.48,0.46,0.51,0.48,5.0,1.0,5.0,11.0,0.0,0.0,0.0,3.0,3.0,0.0,0.1,0.39,0.0,0.0,0.0,0.0,11.49,6.0,6.25,0.06,0.0,0.0,0.55,0.58,0.55,1.49,1.67,22.0,36.0,0.3,0.0,3.0,0.0,2.0,0.0
8480192,2022,Johnathan Kovacevic,MTL,D,4on5,1,180.0,3.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,0.04,0.04,0.04,0.04,2.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,0.05,0.0,0.0,0.08,0.08,0.08,0.0,0.09,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
